# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
FAM49B	FAM49B	NM_001353304.1	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
FAM49B	FAM49B	NM_001353305.1	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
FAM49B	FAM49B	NM_001353306.2	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
FAM49B	FAM49B	NM_001353307.2	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
FAM49B	FAM49B	NM_001353308.1	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
FAM49B	FAM49B	NM_001353309.1	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
FAM49B	FAM49B	NM_001353310.2	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
FAM49B	FAM49B	NM_001353311.2	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
FAM49B	FAM49B	NM_001353312.2	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
FAM49B	FAM49B	NM_001353313.2	protein_coding	0	0	0	14	0	0	2	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
FAM49B	FAM49B	NM_001353314.2	protein_coding	0	0	0	14	0	0	2	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
FAM49B	FAM49B	NM_001353315.2	protein_coding	0	0	0	14	0	0	2	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
FAM49B	FAM49B	NM_001353316.2	protein_coding	0	0	0	14	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
FAM49B	FAM49B	NM_016623.5	protein_coding	0	0	0	14	0	0	2	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
FAM66A	FAM66A	NR_026789.1		0	1	0	33	0	0	0	0	0	0	0	0	0	30	0	2	0	0	0	1	0	0	0	0	0	2
FAM66B	FAM66B	NR_027423.2		0	0	0	54	0	0	0	0	0	0	31	0	0	5	0	5	0	0	0	0	0	0	0	0	0	13
FAM66D	FAM66D	NR_027425.1		0	0	0	40	0	0	0	0	0	0	1	0	0	25	0	9	0	0	0	0	0	0	0	0	0	5
FAM66E	FAM66E	NR_027424.1		0	0	0	36	0	0	0	0	0	0	13	0	0	11	0	12	0	0	0	0	0	0	0	0	0	0
FAM83A	FAM83A	NM_001288587.3	protein_coding	0	3	17	26	2	1	3	0	0	0	0	0	0	17	17	0	0	0	0	1	0	0	0	0	1	5
FAM83A	FAM83A	NM_001321630.2	protein_coding	0	3	11	27	0	1	3	0	0	0	16	0	0	4	11	0	0	0	0	1	0	0	0	0	1	5
FAM83A	FAM83A	NM_032899.6	protein_coding	0	6	24	16	5	1	8	0	0	0	0	0	0	4	24	0	0	0	0	1	0	0	0	0	4	0
FAM83A	FAM83A	NM_207006.2	protein_coding	0	5	16	25	2	1	8	0	0	0	0	0	0	17	16	0	0	0	0	2	0	0	0	0	2	0
FAM83A-AS1	FAM83A-AS1	NR_024479.1		0	0	0	19	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	16
FAM83H	FAM83H	NM_198488.5	protein_coding	0	2	6	51	21	0	0	0	0	0	21	0	0	9	6	0	0	0	0	0	0	0	0	0	2	0
FAM83H-AS1	FAM83H-AS1	NR_033849.1		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
FAM85A	FAM85A	NR_146925.1		0	0	0	47	0	0	0	0	0	0	0	0	0	9	0	5	0	0	0	0	0	0	0	0	0	33
FAM85B	FAM85B	NR_147089.1		0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
FAM86B1	FAM86B1	NM_001083537.2	protein_coding	1	7	2	51	21	0	4	0	0	0	14	0	0	14	2	0	0	0	0	3	1	0	0	0	4	1
FAM86B1	FAM86B1	NR_003494.2		0	3	0	58	0	0	0	0	0	0	14	0	0	14	0	32	0	0	0	3	0	0	0	0	0	1
FAM86B2	FAM86B2	NM_001137610.2	protein_coding	2	5	1	45	0	1	5	0	0	0	12	0	0	30	1	0	0	0	1	1	0	1	0	0	3	0
FAM86B2	FAM86B2	NR_148876.1.2		1	1	0	50	0	0	0	0	0	0	12	0	0	31	0	9	0	0	1	1	0	0	0	0	0	0
FAM86B2	FAM86B2	NR_148877.1.2		1	1	0	50	0	0	0	0	0	0	12	0	0	31	0	9	0	0	1	1	0	0	0	0	0	0
FAM86B2	FAM86B2	NR_148878.1		0	1	0	51	0	0	0	0	0	0	12	0	0	27	0	7	0	0	0	1	0	0	0	0	0	6
FAM86B2	FAM86B2.2	NR_148876.1		0	3	0	58	0	0	0	0	0	0	23	0	0	14	0	23	0	0	0	3	0	0	0	0	0	1
FAM86B2	FAM86B2.2	NR_148877.1		0	3	0	58	0	0	0	0	0	0	23	0	0	14	0	23	0	0	0	3	0	0	0	0	0	1
FAM86B3P	FAM86B3P	NR_024361.1		1	0	0	62	0	0	0	0	0	0	0	0	0	55	0	8	0	1	0	0	0	0	0	0	0	0
FAM86B3P	FAM86B3P	NR_024362.1		1	0	0	62	0	0	0	0	0	0	7	0	0	29	0	27	0	1	0	0	0	0	0	0	0	0
FAM86B3P	FAM86B3P	NR_024363.1		1	0	0	62	0	0	0	0	0	0	1	0	0	53	0	9	0	1	0	0	0	0	0	0	0	0
FAM90A10P	FAM90A10P	NR_046351.1		0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM90A2P	FAM90A2P	NR_046354.1		0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
FAM91A1	FAM91A1	NM_001317917.2	protein_coding	0	2	1	16	0	0	0	0	0	0	6	0	0	12	1	0	0	0	0	2	0	0	0	0	0	0
FAM91A1	FAM91A1	NM_001317918.1	protein_coding	0	2	0	17	0	0	0	0	0	0	7	0	0	12	0	0	0	0	0	2	0	0	0	0	0	0
FAM91A1	FAM91A1	NM_144963.4	protein_coding	0	2	1	16	0	0	0	0	0	0	6	0	0	12	1	0	0	0	0	2	0	0	0	0	0	0
FAM92A	FAM92A	NM_001283034.2	protein_coding	0	0	0	10	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
FAM92A	FAM92A	NM_145269.5	protein_coding	0	0	0	10	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
FAM92A	FAM92A	NR_104267.2		0	0	0	10	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
FAM92A	FAM92A	NR_104268.2		0	0	0	10	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
FAM92A	FAM92A	NR_156451.2		0	0	0	10	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
FAM92A	FAM92A	NR_156452.2		0	0	0	10	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
FAM92A	FAM92A	NR_156453.2		0	0	0	10	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
FBXL6	FBXL6	NM_012162.4	protein_coding	1	1	5	58	2	0	0	0	0	0	9	0	0	10	5	0	0	0	1	0	0	0	0	0	1	38
FBXL6	FBXL6	NM_024555.6	protein_coding	1	1	5	58	2	0	0	0	0	0	9	0	0	10	5	0	0	0	1	0	0	0	0	0	1	38
FBXO16	FBXO16	NM_001258211.1	protein_coding	0	0	2	17	3	0	0	0	0	0	0	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0
FBXO16	FBXO16	NM_172366.4	protein_coding	0	0	2	17	3	0	0	0	0	0	0	0	0	14	2	0	0	0	0	0	0	0	0	0	0	0
FBXO25	FBXO25	NM_012173.3	protein_coding	0	1	0	12	0	1	3	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
FBXO25	FBXO25	NM_183420.2	protein_coding	0	0	3	9	1	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0
FBXO25	FBXO25	NM_183421.2	protein_coding	0	0	3	9	1	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	0	0
FBXO32	FBXO32	NM_001242463.2	protein_coding	1	0	3	8	1	0	0	0	0	0	0	0	0	8	3	0	0	0	1	0	0	0	0	0	0	0
FBXO32	FBXO32	NM_058229.4	protein_coding	1	0	3	8	1	0	0	0	0	0	0	0	0	8	3	0	0	0	1	0	0	0	0	0	0	0
FBXO32	FBXO32	NM_148177.2	protein_coding	0	0	1	7	1	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0
FBXO43	FBXO43	NM_001029860.4	protein_coding	0	0	0	12	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5
FBXO43	FBXO43	NR_036491.2		0	0	0	12	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	5
FDFT1	FDFT1	NM_001287742.1	protein_coding	0	2	2	25	1	0	0	0	0	0	8	0	0	17	2	0	0	0	0	1	0	0	0	0	1	0
FDFT1	FDFT1	NM_001287743.1	protein_coding	0	2	2	25	1	0	0	0	0	0	8	0	0	17	2	0	0	0	0	1	0	0	0	0	1	0
FDFT1	FDFT1	NM_001287744.1	protein_coding	0	2	2	25	1	0	0	0	0	0	8	0	0	17	2	0	0	0	0	1	0	0	0	0	1	0
FDFT1	FDFT1	NM_001287745.1	protein_coding	0	2	2	25	1	0	0	0	0	0	8	0	0	17	2	0	0	0	0	1	0	0	0	0	1	0
FDFT1	FDFT1	NM_001287747.1	protein_coding	0	2	2	25	1	0	0	0	0	0	8	0	0	17	2	0	0	0	0	1	0	0	0	0	1	0
FDFT1	FDFT1	NM_001287748.1	protein_coding	0	2	2	25	1	0	0	0	0	0	8	0	0	17	2	0	0	0	0	1	0	0	0	0	1	0
FDFT1	FDFT1	NM_001287749.1	protein_coding	0	2	2	25	1	0	0	0	0	0	8	0	0	17	2	0	0	0	0	1	0	0	0	0	1	0
FDFT1	FDFT1	NM_001287750.1	protein_coding	0	2	5	22	1	0	0	1	0	0	8	0	0	14	4	0	0	0	0	1	0	0	0	0	1	0
FDFT1	FDFT1	NM_001287751.1	protein_coding	0	1	2	26	1	0	0	0	0	0	8	0	0	7	2	0	0	0	0	0	0	0	0	0	1	10
FDFT1	FDFT1	NM_001287756.1	protein_coding	0	1	2	26	1	0	0	0	0	0	8	0	0	17	2	0	0	0	0	0	0	0	0	0	1	0
FDFT1	FDFT1	NM_004462.5	protein_coding	0	2	2	25	1	0	0	0	0	0	8	0	0	17	2	0	0	0	0	1	0	0	0	0	1	0
FER1L6	FER1L6	NM_001039112.2	protein_coding	1	8	7	64	2	0	0	0	0	0	1	0	0	64	7	0	0	0	1	4	0	0	0	0	6	0
FER1L6-AS1	FER1L6-AS1	NR_040044.1		0	0	0	24	0	0	0	0	0	0	1	0	0	22	0	1	0	0	0	0	0	0	0	0	0	0
FER1L6-AS2	FER1L6-AS2	NR_103547.1		0	1	0	40	0	0	0	0	0	0	1	0	0	37	0	3	0	0	0	1	0	0	0	0	0	0
FGF17	FGF17	NM_001304478.1	protein_coding	0	2	2	28	4	0	5	0	0	0	5	0	0	15	2	0	0	0	0	1	0	0	0	0	1	0
FGF17	FGF17	NM_003867.4	protein_coding	0	2	3	27	4	0	5	0	0	0	5	0	0	14	3	0	0	0	0	1	0	0	0	0	1	0
FGF20	FGF20	NM_019851.3	protein_coding	1	1	0	9	2	0	5	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	1
FGFR1	FGFR1	NM_001174063.2	protein_coding	0	1	6	45	6	0	2	0	0	0	3	0	0	34	6	0	0	0	0	1	0	0	0	0	1	0
FGFR1	FGFR1	NM_001174064.2	protein_coding	0	1	6	45	6	0	2	0	0	0	3	0	0	34	6	0	0	0	0	1	0	0	0	0	1	0
FGFR1	FGFR1	NM_001174065.2	protein_coding	0	1	6	45	6	0	2	0	0	0	3	0	0	34	6	0	0	0	0	1	0	0	0	0	1	0
FGFR1	FGFR1	NM_001174066.2	protein_coding	0	1	5	46	6	0	2	0	0	0	3	0	0	35	5	0	0	0	0	1	0	0	0	0	1	0
FGFR1	FGFR1	NM_001174067.1	protein_coding	0	1	8	43	6	0	0	0	0	0	3	0	0	34	8	0	0	0	0	1	0	0	0	0	1	0
FGFR1	FGFR1	NM_001354367.1	protein_coding	0	0	5	47	1	0	2	0	0	0	3	0	0	41	5	0	0	0	0	1	0	0	0	0	0	0
FGFR1	FGFR1	NM_001354368.2	protein_coding	0	1	5	46	6	0	2	0	0	0	3	0	0	35	5	0	0	0	0	1	0	0	0	0	1	0
FGFR1	FGFR1	NM_001354369.1	protein_coding	0	0	5	47	1	0	2	0	0	0	3	0	0	41	5	0	0	0	0	1	0	0	0	0	0	0
FGFR1	FGFR1	NM_001354370.1	protein_coding	0	0	4	48	1	0	2	0	0	0	3	0	0	42	4	0	0	0	0	1	0	0	0	0	0	0
FGFR1	FGFR1	NM_015850.4	protein_coding	0	1	6	45	6	0	2	0	0	0	3	0	0	34	6	0	0	0	0	1	0	0	0	0	1	0
FGFR1	FGFR1	NM_023105.3	protein_coding	0	1	5	46	6	0	2	0	0	0	3	0	0	35	5	0	0	0	0	1	0	0	0	0	1	0
FGFR1	FGFR1	NM_023106.3	protein_coding	0	1	5	46	6	0	2	0	0	0	3	0	0	35	5	0	0	0	0	1	0	0	0	0	1	0
FGFR1	FGFR1	NM_023110.3	protein_coding	0	1	6	45	6	0	2	0	0	0	3	0	0	34	6	0	0	0	0	1	0	0	0	0	1	0
FGL1	FGL1	NM_004467.4	protein_coding	0	0	5	26	2	0	0	0	0	0	1	0	0	23	5	0	0	0	0	0	0	0	0	0	0	0
FGL1	FGL1	NM_147203.2	protein_coding	0	0	5	26	2	0	0	0	0	0	1	0	0	23	5	0	0	0	0	0	0	0	0	0	0	0
FGL1	FGL1	NM_201552.1	protein_coding	0	0	5	26	2	0	0	0	0	0	1	0	0	23	5	0	0	0	0	0	0	0	0	0	0	0
FGL1	FGL1	NM_201553.1	protein_coding	0	0	5	26	2	0	0	0	0	0	1	0	0	23	5	0	0	0	0	0	0	0	0	0	0	0
FNTA	FNTA	NM_002027.3	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2
FNTA	FNTA	NR_033698.1		0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2
FOXH1	FOXH1	NM_003923.3	protein_coding	0	3	9	44	11	0	2	0	0	0	24	0	0	5	9	0	0	0	0	1	0	0	0	0	2	3
FUT10	FUT10	NM_032664.3	protein_coding	0	1	0	17	9	0	3	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	2
FZD3	FZD3	NM_017412.4	protein_coding	0	1	1	4	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
FZD3	FZD3	NM_145866.1	protein_coding	0	1	1	4	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1
FZD6	FZD6	NM_001164615.2	protein_coding	0	1	1	7	3	0	0	0	0	0	0	0	0	5	1	0	0	0	0	1	0	0	0	0	0	0
FZD6	FZD6	NM_001164616.2	protein_coding	0	0	1	8	3	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	1
FZD6	FZD6	NM_001317796.2	protein_coding	0	0	1	8	3	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	1
FZD6	FZD6	NM_003506.4	protein_coding	0	0	1	8	3	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	1
FZD6	FZD6	NR_133921.2		0	0	0	9	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	1
GATA4	GATA4	NM_001308093.2	protein_coding	0	2	13	30	9	0	3	0	0	0	0	0	0	15	13	0	0	0	0	0	0	0	0	0	2	3
GATA4	GATA4	NM_001308094.2	protein_coding	0	0	5	40	9	0	0	0	0	0	0	0	0	31	5	0	0	0	0	0	0	0	0	0	0	0
GATA4	GATA4	NM_001374273.1	protein_coding	0	2	5	39	9	1	1	0	0	0	0	0	0	30	5	0	0	0	0	1	0	0	0	0	0	0
GATA4	GATA4	NM_001374274.1	protein_coding	0	2	5	39	9	1	2	0	0	0	0	0	0	29	5	0	0	0	0	1	0	0	0	0	0	0
GATA4	GATA4	NM_002052.5	protein_coding	0	4	13	29	9	1	4	0	0	0	0	0	0	17	13	0	0	0	0	1	0	0	0	0	2	0
GDAP1	GDAP1	NM_001040875.3	protein_coding	0	1	0	24	5	0	1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	4
GDAP1	GDAP1	NM_001362929.1	protein_coding	0	1	0	24	5	0	2	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	4
GDAP1	GDAP1	NM_001362930.1	protein_coding	0	2	0	23	5	0	1	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	4
GDAP1	GDAP1	NM_001362931.2	protein_coding	0	2	0	23	0	0	1	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	2	4
GDAP1	GDAP1	NM_001362932.1	protein_coding	0	1	0	24	5	0	2	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	1	4
GDAP1	GDAP1	NM_018972.4	protein_coding	0	2	0	23	5	0	1	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	4
GDF6	GDF6	NM_001001557.4	protein_coding	0	2	5	3	3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	2	0
GEM	GEM	NM_005261.4	protein_coding	0	0	4	2	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0
GEM	GEM	NM_181702.3	protein_coding	0	0	4	2	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0
GFRA2	GFRA2	NM_001165038.2	protein_coding	1	1	7	31	8	0	7	0	0	0	0	0	0	15	7	0	0	0	1	1	0	0	0	0	0	3
GFRA2	GFRA2	NM_001165039.2	protein_coding	1	1	4	34	8	0	7	0	0	0	0	0	0	18	4	0	0	0	1	1	0	0	0	0	0	3
GFRA2	GFRA2	NM_001495.5	protein_coding	1	1	7	31	8	0	7	0	0	0	0	0	0	15	7	0	0	0	1	1	0	0	0	0	0	3
GGH	GGH	NM_003878.3	protein_coding	0	0	3	30	1	0	0	0	0	0	1	0	0	27	3	0	0	0	0	0	0	0	0	0	0	1
GINS4	GINS4	NM_032336.3	protein_coding	0	0	0	16	12	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
GLI4	GLI4	NM_138465.4	protein_coding	0	2	5	13	3	0	0	0	0	0	0	0	0	9	5	0	0	0	0	1	0	0	0	0	1	2
GML	GML	NM_002066.3	protein_coding	0	0	0	14	1	0	2	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	2
GNRH1	GNRH1	NM_000825.3	protein_coding	0	0	1	12	0	0	2	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	6
GNRH1	GNRH1	NM_001083111.2	protein_coding	0	0	1	9	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	5
GOLGA7	GOLGA7	NM_001002296.2	protein_coding	0	1	1	23	10	1	6	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6
GOLGA7	GOLGA7	NM_001174124.1	protein_coding	1	0	1	22	10	0	3	0	0	0	1	0	0	4	1	0	0	0	1	0	0	0	0	0	0	5
GOLGA7	GOLGA7	NM_001362979.1	protein_coding	0	1	1	22	10	0	7	0	0	0	1	0	0	5	1	0	0	0	0	1	0	0	0	0	0	0
GOLGA7	GOLGA7	NM_001362980.1	protein_coding	0	0	1	23	10	0	4	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	6
GOLGA7	GOLGA7	NM_016099.2	protein_coding	1	0	1	22	10	0	3	0	0	0	1	0	0	4	1	0	0	0	1	0	0	0	0	0	0	5
GOLGA7	GOLGA7	NR_156425.1		0	0	0	24	0	0	0	0	0	0	1	0	0	4	0	13	0	0	0	0	0	0	0	0	0	6
GOLGA7	GOLGA7	NR_156426.1		1	0	0	23	0	0	0	0	0	0	1	0	0	6	0	12	0	0	1	0	0	0	0	0	0	5
GOLGA7	GOLGA7	NR_156427.1		1	0	0	23	0	0	0	0	0	0	1	0	0	7	0	11	0	0	1	0	0	0	0	0	0	5
GOT1L1	GOT1L1	NM_152413.3	protein_coding	0	1	1	8	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	1	0
GPAA1	GPAA1	NM_003801.4	protein_coding	3	1	10	15	0	0	0	0	0	0	1	0	0	8	10	0	0	0	3	0	0	0	0	0	1	9
GPAT4	GPAT4	NM_001363197.2	protein_coding	0	1	2	38	29	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	1	0
GPAT4	GPAT4	NM_001363198.2	protein_coding	0	1	1	39	29	0	1	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	1	0
GPAT4	GPAT4	NM_178819.4	protein_coding	0	1	2	38	29	0	0	0	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	1	0
GPIHBP1	GPIHBP1	NM_001301772.2	protein_coding	0	0	1	27	2	0	0	0	0	0	0	0	0	25	1	0	0	0	0	0	0	0	0	0	0	0
GPIHBP1	GPIHBP1	NM_178172.6	protein_coding	0	0	5	23	17	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0
GPR20	GPR20	NM_005293.3	protein_coding	0	3	11	10	1	0	1	0	0	0	2	0	0	3	11	0	0	0	0	0	0	0	0	0	3	3
GPT	GPT	NM_005309.3	protein_coding	0	2	9	61	5	0	0	0	0	0	32	0	0	12	9	0	0	0	0	1	0	0	0	0	2	12
GRHL2	GRHL2	NM_001330593.2	protein_coding	0	1	2	35	18	0	2	0	0	0	0	0	0	13	2	0	0	0	0	0	0	0	0	0	1	2
GRHL2	GRHL2	NM_024915.4	protein_coding	0	1	2	35	18	0	2	0	0	0	0	0	0	13	2	0	0	0	0	0	0	0	0	0	1	2
GRINA	GRINA	NM_000837.1	protein_coding	0	5	1	36	7	0	0	0	0	0	1	0	0	9	1	0	0	0	0	1	0	0	0	0	4	20
GRINA	GRINA	NM_001009184.2	protein_coding	0	5	1	36	7	0	0	0	0	0	1	0	0	9	1	0	0	0	0	1	0	0	0	0	4	20
GS1-24F4.2	GS1-24F4.2	NR_045217.1		0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
GSDMC	GSDMC	NM_031415.3	protein_coding	0	1	2	25	0	0	8	0	0	0	0	0	0	17	2	0	0	0	0	0	0	0	0	0	1	0
GSDMD	GSDMD	NM_001166237.1	protein_coding	0	2	5	76	0	0	6	0	0	0	31	0	0	40	5	0	0	0	0	2	0	0	0	0	1	0
GSDMD	GSDMD	NM_024736.7	protein_coding	0	2	5	76	0	0	0	0	0	0	31	0	0	33	5	0	0	0	0	2	0	0	0	0	1	13
GSR	GSR	NM_000637.5	protein_coding	1	3	9	39	11	0	0	0	0	0	0	0	0	31	9	0	0	0	1	6	0	0	0	0	1	0
GSR	GSR	NM_001195102.2	protein_coding	1	3	9	39	11	0	0	0	0	0	0	0	0	31	9	0	0	0	1	6	0	0	0	0	1	0
GSR	GSR	NM_001195103.2	protein_coding	1	3	9	39	11	0	0	0	0	0	0	0	0	31	9	0	0	0	1	6	0	0	0	0	1	0
GSR	GSR	NM_001195104.2	protein_coding	1	3	9	39	11	0	0	0	0	0	0	0	0	31	9	0	0	0	1	6	0	0	0	0	1	0
GTF2E2	GTF2E2	NM_001348353.1	protein_coding	0	0	0	18	0	0	0	0	0	0	2	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
GTF2E2	GTF2E2	NM_002095.6	protein_coding	0	0	0	18	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0
HAS2	HAS2	NM_005328.3	protein_coding	0	3	1	50	2	3	33	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	6
HAS2-AS1	HAS2-AS1	NR_002835.2		0	3	0	45	0	0	0	0	0	0	0	0	0	18	0	29	0	0	0	3	0	0	0	0	0	1
HEY1	HEY1	NM_001040708.1	protein_coding	0	1	4	9	3	0	1	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	1	0
HEY1	HEY1	NM_001282851.1	protein_coding	0	1	4	9	3	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	1	5
HEY1	HEY1	NM_012258.4	protein_coding	0	1	4	9	3	0	1	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	1	0
HGH1	HGH1	NM_016458.4	protein_coding	0	2	2	23	0	0	0	0	0	0	0	0	0	25	2	0	0	0	0	2	0	0	0	0	0	0
HGSNAT	HGSNAT	NM_001363227.2	protein_coding	0	2	2	24	8	0	0	0	0	0	0	0	0	16	2	0	0	0	0	1	0	0	0	0	2	0
HGSNAT	HGSNAT	NM_001363228.2	protein_coding	0	2	2	24	8	0	0	0	0	0	0	0	0	16	2	0	0	0	0	1	0	0	0	0	2	0
HGSNAT	HGSNAT	NM_001363229.2	protein_coding	0	2	1	26	8	0	2	0	0	0	0	0	0	16	1	0	0	0	0	1	0	0	0	0	1	0
HGSNAT	HGSNAT	NM_152419.3	protein_coding	0	2	2	24	8	0	0	0	0	0	0	0	0	16	2	0	0	0	0	1	0	0	0	0	2	0
HHLA1	HHLA1	NM_001145095.1	protein_coding	0	4	6	24	2	0	0	0	0	0	2	0	0	20	6	0	0	0	0	1	0	0	0	0	4	0
HMBOX1	HMBOX1	NM_001135726.3	protein_coding	1	0	0	34	14	0	1	0	0	0	0	0	0	19	0	0	0	0	1	0	0	0	0	0	0	1
HMBOX1	HMBOX1	NM_001324382.2	protein_coding	0	0	0	35	14	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	5
